system@cl2pra.world> /

GRANTEE                        GRANTOR                        ROLE                                     TABLE_NAME                     PRIVILEGE                                                                                                                                                             
------------------------------ ------------------------------ ---------------------------------------- ------------------------------ ----------------------------------------                                                                                                                              
READER                         CL2PRA                                                                  BIN$8W/C0UXXLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UY7LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UYpLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UZTLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UZyLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UaZLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UbELF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UbWLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UbuLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0Uc0LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UcNLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UdfLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UdxLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UeJLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UeoLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0Uf6LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UfPLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UgMLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UgkLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UhDLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UhqLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0Ui/LF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UiVLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
READER                         CL2PRA                                                                  BIN$8W/C0UinLF3gRAAAAAAAAA==$0 SELECT                                                                                                                                                                
